original_row_id,trajectory_id,source,point_index,lon,lat,sog,cog,timestamp,trajectory_length,start_time,end_time
0,radar_00000000,radar,0,122.628204,37.617245,7.6,147.09999,2021-10-11 11:00:46,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,1,122.63527,37.608177,7.3,146.8,2021-10-11 11:05:44,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,2,122.63858,37.60373,7.5,151.7,2021-10-11 11:08:21,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,3,122.649925,37.59045,7.4,147.7,2021-10-11 11:15:46,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,4,122.65688,37.58318,7.4,144.09999,2021-10-11 11:20:24,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,5,122.6655,37.574654,7.4,140.29999,2021-10-11 11:25:42,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,6,122.67361,37.56626,7.4,143.8,2021-10-11 11:30:45,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,7,122.680214,37.557327,7.6,151.3,2021-10-11 11:35:43,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,8,122.68738,37.547985,7.8,154.6,2021-10-11 11:40:42,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,9,122.69446,37.538536,7.9,148.8,2021-10-11 11:45:40,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,10,122.70109,37.529263,7.4,148.3,2021-10-11 11:50:43,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,11,122.70785,37.51955,8.0,149.8,2021-10-11 11:55:47,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,12,122.714,37.510075,8.2,155.3,2021-10-11 12:00:40,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,13,122.7206,37.5,8.1,156.09999,2021-10-11 12:05:43,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,14,122.72717,37.49015,8.2,152.5,2021-10-11 12:10:41,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,15,122.73358,37.479446,8.3,158.3,2021-10-11 12:15:45,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,16,122.740036,37.46943,8.3,151.3,2021-10-11 12:20:43,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,17,122.74638,37.458477,8.5,155.3,2021-10-11 12:25:46,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,18,122.75203,37.447468,8.5,161.3,2021-10-11 12:30:44,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,19,122.75811,37.43669,8.1,134.8,2021-10-11 12:35:43,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,20,122.7621,37.427128,8.1,171.2,2021-10-11 12:40:46,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,21,122.765656,37.41543,9.1,168.3,2021-10-11 12:45:39,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,22,122.76945,37.403065,9.1,161.3,2021-10-11 12:50:42,24,2021-10-11 11:00:46,2021-10-11 12:55:46
0,radar_00000000,radar,23,122.77127,37.390488,8.8,186.8,2021-10-11 12:55:46,24,2021-10-11 11:00:46,2021-10-11 12:55:46
1,radar_00000001,radar,0,122.8429,36.930946,4.9,2.3,2021-10-11 12:00:45,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,1,122.84292,36.937016,5.0,0.6,2021-10-11 12:05:38,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,2,122.84264,36.94292,4.4,1.9,2021-10-11 12:10:41,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,3,122.84376,36.94884,4.1,6.1,2021-10-11 12:15:40,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,4,122.84386,36.954758,4.6,2.2,2021-10-11 12:20:43,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,5,122.844284,36.96102,4.1,1.1,2021-10-11 12:25:46,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,6,122.84336,36.964508,3.9,3.3,2021-10-11 12:30:39,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,7,122.84422,36.972458,4.3,356.69998,2021-10-11 12:35:43,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,8,122.844795,36.978188,4.6,0.4,2021-10-11 12:40:41,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,9,122.84506,36.98438,4.9,4.6,2021-10-11 12:45:39,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,10,122.84575,36.990005,3.9,9.5,2021-10-11 12:50:32,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,11,122.84566,36.994904,4.1,9.5,2021-10-11 12:55:36,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,12,122.84651,37.00013,3.3,0.5,2021-10-11 13:00:44,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,13,122.846756,37.00565,3.9,356.1,2021-10-11 13:05:43,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,14,122.847496,37.011246,4.0,2.8,2021-10-11 13:10:45,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,15,122.848045,37.016823,3.7,11.7,2021-10-11 13:15:44,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,16,122.84863,37.02265,4.6,5.4,2021-10-11 13:20:47,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,17,122.84941,37.0284,4.4,5.6,2021-10-11 13:25:40,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,18,122.84949,37.033752,4.4,4.3,2021-10-11 13:30:44,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,19,122.85008,37.039192,3.6,8.3,2021-10-11 13:35:47,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,20,122.850494,37.04355,3.0,359.2,2021-10-11 13:40:35,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,21,122.85095,37.049294,4.6,7.4,2021-10-11 13:45:48,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,22,122.85136,37.0546,3.5,4.1,2021-10-11 13:50:42,24,2021-10-11 12:00:45,2021-10-11 13:55:45
1,radar_00000001,radar,23,122.85194,37.060394,4.1,0.8,2021-10-11 13:55:45,24,2021-10-11 12:00:45,2021-10-11 13:55:45
2,radar_00000002,radar,0,122.714,37.510075,8.2,155.3,2021-10-11 12:00:40,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,1,122.7206,37.5,8.1,156.09999,2021-10-11 12:05:43,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,2,122.72717,37.49015,8.2,152.5,2021-10-11 12:10:41,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,3,122.73358,37.479446,8.3,158.3,2021-10-11 12:15:45,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,4,122.740036,37.46943,8.3,151.3,2021-10-11 12:20:43,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,5,122.74638,37.458477,8.5,155.3,2021-10-11 12:25:46,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,6,122.75203,37.447468,8.5,161.3,2021-10-11 12:30:44,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,7,122.75811,37.43669,8.1,134.8,2021-10-11 12:35:43,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,8,122.7621,37.427128,8.1,171.2,2021-10-11 12:40:46,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,9,122.765656,37.41543,9.1,168.3,2021-10-11 12:45:39,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,10,122.76945,37.403065,9.1,161.3,2021-10-11 12:50:42,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,11,122.77127,37.390488,8.8,186.8,2021-10-11 12:55:46,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,12,122.77153,37.378044,9.3,178.5,2021-10-11 13:00:44,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,13,122.77113,37.364574,9.5,185.0,2021-10-11 13:05:42,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,14,122.77045,37.35101,9.6,185.3,2021-10-11 13:10:45,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,15,122.76964,37.33755,9.6,183.79999,2021-10-11 13:15:43,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,16,122.76901,37.323853,9.8,180.5,2021-10-11 13:20:47,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,17,122.76779,37.31023,10.0,184.8,2021-10-11 13:25:45,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,18,122.76657,37.296467,9.8,183.79999,2021-10-11 13:30:43,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,19,122.76563,37.28252,10.0,185.09999,2021-10-11 13:35:46,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,20,122.765205,37.268917,10.1,185.0,2021-10-11 13:40:40,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,21,122.764465,37.254486,10.1,180.7,2021-10-11 13:45:48,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,22,122.7662,37.241154,10.0,168.0,2021-10-11 13:50:36,24,2021-10-11 12:00:40,2021-10-11 13:55:45
2,radar_00000002,radar,23,122.76611,37.226913,10.0,177.6,2021-10-11 13:55:45,24,2021-10-11 12:00:40,2021-10-11 13:55:45
3,radar_00000003,radar,0,122.09456,37.87648,10.2,125.700005,2021-10-11 13:55:44,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,1,122.10888,37.867935,10.3,126.7,2021-10-11 14:00:43,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,2,122.12335,37.85945,10.1,126.8,2021-10-11 14:05:41,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,3,122.13829,37.850864,10.3,126.4,2021-10-11 14:10:39,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,4,122.15249,37.84216,10.3,128.7,2021-10-11 14:15:42,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,5,122.16711,37.833405,10.3,127.1,2021-10-11 14:20:36,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,6,122.18146,37.824726,10.3,128.2,2021-10-11 14:25:39,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,7,122.196106,37.815727,10.5,126.2,2021-10-11 14:30:42,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,8,122.2113,37.806767,10.5,126.6,2021-10-11 14:35:41,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,9,122.225845,37.79797,10.5,126.100006,2021-10-11 14:40:44,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,10,122.24053,37.78924,10.6,128.5,2021-10-11 14:45:37,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,11,122.25547,37.779713,10.5,132.3,2021-10-11 14:50:46,13,2021-10-11 13:55:44,2021-10-11 14:55:34
3,radar_00000003,radar,12,122.26959,37.770992,10.5,126.2,2021-10-11 14:55:34,13,2021-10-11 13:55:44,2021-10-11 14:55:34
4,radar_00000004,radar,0,122.84651,37.00013,3.3,0.5,2021-10-11 13:00:44,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,1,122.846756,37.00565,3.9,356.1,2021-10-11 13:05:43,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,2,122.847496,37.011246,4.0,2.8,2021-10-11 13:10:45,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,3,122.848045,37.016823,3.7,11.7,2021-10-11 13:15:44,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,4,122.84863,37.02265,4.6,5.4,2021-10-11 13:20:47,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,5,122.84941,37.0284,4.4,5.6,2021-10-11 13:25:40,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,6,122.84949,37.033752,4.4,4.3,2021-10-11 13:30:44,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,7,122.85008,37.039192,3.6,8.3,2021-10-11 13:35:47,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,8,122.850494,37.04355,3.0,359.2,2021-10-11 13:40:35,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,9,122.85095,37.049294,4.6,7.4,2021-10-11 13:45:48,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,10,122.85136,37.0546,3.5,4.1,2021-10-11 13:50:42,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,11,122.85194,37.060394,4.1,0.8,2021-10-11 13:55:45,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,12,122.85209,37.065334,3.7,357.5,2021-10-11 14:00:38,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,13,122.85249,37.070957,3.6,8.2,2021-10-11 14:05:36,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,14,122.85255,37.07609,3.8,4.4,2021-10-11 14:10:39,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,15,122.85282,37.08209,3.7,356.9,2021-10-11 14:15:43,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,16,122.85315,37.08788,3.9,359.2,2021-10-11 14:20:41,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,17,122.8534,37.093082,4.0,4.5,2021-10-11 14:25:34,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,18,122.85353,37.09931,4.1,1.1,2021-10-11 14:30:38,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,19,122.85358,37.104393,3.5,6.5,2021-10-11 14:35:41,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,20,122.85372,37.109703,4.6,4.5,2021-10-11 14:40:44,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,21,122.85379,37.114803,3.9,358.7,2021-10-11 14:45:32,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,22,122.85413,37.12067,4.4,2.2,2021-10-11 14:50:36,24,2021-10-11 13:00:44,2021-10-11 14:55:34
4,radar_00000004,radar,23,122.85451,37.127342,4.8,6.3,2021-10-11 14:55:34,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,0,122.77153,37.378044,9.3,178.5,2021-10-11 13:00:44,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,1,122.77113,37.364574,9.5,185.0,2021-10-11 13:05:42,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,2,122.77045,37.35101,9.6,185.3,2021-10-11 13:10:45,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,3,122.76964,37.33755,9.6,183.79999,2021-10-11 13:15:43,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,4,122.76901,37.323853,9.8,180.5,2021-10-11 13:20:47,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,5,122.76779,37.31023,10.0,184.8,2021-10-11 13:25:45,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,6,122.76657,37.296467,9.8,183.79999,2021-10-11 13:30:43,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,7,122.76563,37.28252,10.0,185.09999,2021-10-11 13:35:46,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,8,122.765205,37.268917,10.1,185.0,2021-10-11 13:40:40,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,9,122.764465,37.254486,10.1,180.7,2021-10-11 13:45:48,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,10,122.7662,37.241154,10.0,168.0,2021-10-11 13:50:36,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,11,122.76611,37.226913,10.0,177.6,2021-10-11 13:55:45,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,12,122.766594,37.21299,10.1,181.29999,2021-10-11 14:00:43,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,13,122.766396,37.19886,10.2,183.3,2021-10-11 14:05:41,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,14,122.76649,37.184875,10.0,179.3,2021-10-11 14:10:39,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,15,122.76614,37.17094,10.0,187.0,2021-10-11 14:15:38,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,16,122.76482,37.15691,9.8,182.8,2021-10-11 14:20:41,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,17,122.762474,37.142822,9.8,185.7,2021-10-11 14:25:39,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,18,122.7573,37.129505,9.8,191.3,2021-10-11 14:30:43,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,19,122.7552,37.11572,9.8,183.7,2021-10-11 14:35:41,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,20,122.7526,37.101654,10.1,190.8,2021-10-11 14:40:44,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,21,122.750046,37.087914,10.1,185.5,2021-10-11 14:45:37,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,22,122.74725,37.073723,10.2,191.2,2021-10-11 14:50:41,24,2021-10-11 13:00:44,2021-10-11 14:55:34
5,radar_00000005,radar,23,122.743195,37.060543,9.8,198.2,2021-10-11 14:55:34,24,2021-10-11 13:00:44,2021-10-11 14:55:34
6,radar_00000006,radar,0,122.10888,37.867935,10.3,126.7,2021-10-11 14:00:43,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,1,122.12335,37.85945,10.1,126.8,2021-10-11 14:05:41,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,2,122.13829,37.850864,10.3,126.4,2021-10-11 14:10:39,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,3,122.15249,37.84216,10.3,128.7,2021-10-11 14:15:42,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,4,122.16711,37.833405,10.3,127.1,2021-10-11 14:20:36,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,5,122.18146,37.824726,10.3,128.2,2021-10-11 14:25:39,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,6,122.196106,37.815727,10.5,126.2,2021-10-11 14:30:42,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,7,122.2113,37.806767,10.5,126.6,2021-10-11 14:35:41,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,8,122.225845,37.79797,10.5,126.100006,2021-10-11 14:40:44,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,9,122.24053,37.78924,10.6,128.5,2021-10-11 14:45:37,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,10,122.25547,37.779713,10.5,132.3,2021-10-11 14:50:46,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,11,122.26959,37.770992,10.5,126.2,2021-10-11 14:55:34,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,12,122.28485,37.76206,10.3,125.59999,2021-10-11 15:00:42,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,13,122.299446,37.753384,10.3,127.6,2021-10-11 15:05:45,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,14,122.31376,37.74482,10.3,127.00001,2021-10-11 15:10:44,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,15,122.32013,37.74104,10.5,127.9,2021-10-11 15:12:55,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,16,122.327995,37.736416,10.3,127.200005,2021-10-11 15:15:32,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,17,122.34102,37.728725,10.3,125.59999,2021-10-11 15:19:50,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,18,122.34345,37.72734,10.5,126.100006,2021-10-11 15:20:40,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,19,122.38685,37.699482,10.5,135.5,2021-10-11 15:35:45,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,20,122.39969,37.68899,10.3,131.3,2021-10-11 15:40:43,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,21,122.413826,37.680504,10.3,128.29999,2021-10-11 15:45:37,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,22,122.42911,37.6713,10.3,128.29999,2021-10-11 15:50:45,24,2021-10-11 14:00:43,2021-10-11 15:55:48
6,radar_00000006,radar,23,122.44418,37.662514,10.5,125.1,2021-10-11 15:55:48,24,2021-10-11 14:00:43,2021-10-11 15:55:48
7,radar_00000007,radar,0,122.85209,37.065334,3.7,357.5,2021-10-11 14:00:38,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,1,122.85249,37.070957,3.6,8.2,2021-10-11 14:05:36,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,2,122.85255,37.07609,3.8,4.4,2021-10-11 14:10:39,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,3,122.85282,37.08209,3.7,356.9,2021-10-11 14:15:43,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,4,122.85315,37.08788,3.9,359.2,2021-10-11 14:20:41,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,5,122.8534,37.093082,4.0,4.5,2021-10-11 14:25:34,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,6,122.85353,37.09931,4.1,1.1,2021-10-11 14:30:38,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,7,122.85358,37.104393,3.5,6.5,2021-10-11 14:35:41,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,8,122.85372,37.109703,4.6,4.5,2021-10-11 14:40:44,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,9,122.85379,37.114803,3.9,358.7,2021-10-11 14:45:32,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,10,122.85413,37.12067,4.4,2.2,2021-10-11 14:50:36,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,11,122.85451,37.127342,4.8,6.3,2021-10-11 14:55:34,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,12,122.85501,37.134052,4.8,4.0,2021-10-11 15:00:42,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,13,122.85514,37.14044,4.1,0.8,2021-10-11 15:05:45,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,14,122.85557,37.146343,4.6,4.3,2021-10-11 15:10:34,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,15,122.8555,37.14869,3.8,2.7,2021-10-11 15:12:50,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,16,122.85585,37.151695,4.6,5.5,2021-10-11 15:15:22,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,17,122.85643,37.1578,4.6,3.3,2021-10-11 15:19:50,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,18,122.85648,37.158993,4.8,3.2,2021-10-11 15:20:40,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,19,122.857445,37.177944,5.1,1.6,2021-10-11 15:35:40,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,20,122.85811,37.18496,5.1,0.9,2021-10-11 15:40:38,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,21,122.858345,37.19283,5.1,1.7,2021-10-11 15:45:42,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,22,122.85859,37.19989,5.1,0.3,2021-10-11 15:50:45,24,2021-10-11 14:00:38,2021-10-11 15:55:48
7,radar_00000007,radar,23,122.85863,37.20765,5.3,0.8,2021-10-11 15:55:48,24,2021-10-11 14:00:38,2021-10-11 15:55:48
8,radar_00000008,radar,0,122.766594,37.21299,10.1,181.29999,2021-10-11 14:00:43,24,2021-10-11 14:00:43,2021-10-11 15:55:48
8,radar_00000008,radar,1,122.766396,37.19886,10.2,183.3,2021-10-11 14:05:41,24,2021-10-11 14:00:43,2021-10-11 15:55:48
8,radar_00000008,radar,2,122.76649,37.184875,10.0,179.3,2021-10-11 14:10:39,24,2021-10-11 14:00:43,2021-10-11 15:55:48
8,radar_00000008,radar,3,122.76614,37.17094,10.0,187.0,2021-10-11 14:15:38,24,2021-10-11 14:00:43,2021-10-11 15:55:48
8,radar_00000008,radar,4,122.76482,37.15691,9.8,182.8,2021-10-11 14:20:41,24,2021-10-11 14:00:43,2021-10-11 15:55:48
8,radar_00000008,radar,5,122.762474,37.142822,9.8,185.7,2021-10-11 14:25:39,24,2021-10-11 14:00:43,2021-10-11 15:55:48
8,radar_00000008,radar,6,122.7573,37.129505,9.8,191.3,2021-10-11 14:30:43,24,2021-10-11 14:00:43,2021-10-11 15:55:48
8,radar_00000008,radar,7,122.7552,37.11572,9.8,183.7,2021-10-11 14:35:41,24,2021-10-11 14:00:43,2021-10-11 15:55:48
8,radar_00000008,radar,8,122.7526,37.101654,10.1,190.8,2021-10-11 14:40:44,24,2021-10-11 14:00:43,2021-10-11 15:55:48
